Date,High,Low,Open,Close,Volume,Adj Close,Ticker
2000-01-03,94.375,87.75,94.1875,88.3125,1822600.0,69.47513580322266,GS
2000-01-04,87.5,82.25,87.0,82.75,1647700.0,65.09912109375,GS
2000-01-05,81.875,78.375,80.875,78.875,1516600.0,62.05066299438477,GS
2000-01-06,84.5,78.625,78.625,82.25,1845100.0,64.70577239990234,GS
2000-01-07,83.1875,79.875,83.0625,82.5625,1127400.0,64.95161437988281,GS
2000-01-10,84.875,81.75,81.75,84.375,803100.0,66.37749481201172,GS
2000-01-11,86.25,84.5625,85.0,84.8125,808600.0,66.7216796875,GS
2000-01-12,86.0,83.375,84.125,84.375,916100.0,66.37749481201172,GS
2000-01-13,85.125,82.875,85.125,84.5,711000.0,66.47582244873047,GS
2000-01-14,86.9375,85.3125,85.5,85.625,607000.0,67.36089324951172,GS
2000-01-18,89.125,84.75,85.0,86.875,1095700.0,68.34424591064453,GS
2000-01-19,89.375,86.75,86.875,87.5625,636900.0,68.88507843017578,GS
2000-01-20,87.9375,84.875,87.0,85.9375,621800.0,67.69949340820311,GS
2000-01-21,86.1875,84.5625,86.1875,85.6875,542500.0,67.50254058837889,GS
2000-01-24,87.5,81.5,87.5,81.75,712900.0,64.40071105957031,GS
2000-01-25,84.1875,82.375,83.0,83.875,749300.0,66.07470703125,GS
2000-01-26,88.5,84.125,84.125,88.25,1086600.0,69.52124786376953,GS
2000-01-27,89.9375,87.625,88.25,89.0,702000.0,70.11206817626953,GS
2000-01-28,88.0,86.125,87.5,87.0,776800.0,68.53650665283203,GS
2000-01-31,91.6875,86.5,87.0,91.625,801800.0,72.17999267578125,GS
2000-02-01,93.0,90.5,92.875,91.25,813100.0,71.88455200195312,GS
2000-02-02,91.625,88.625,90.75,91.125,964700.0,71.78610229492188,GS
2000-02-03,91.125,84.8125,90.0,85.375,2213300.0,67.25640106201172,GS
2000-02-04,87.25,83.5625,87.25,84.6875,1451700.0,66.71476745605469,GS
2000-02-07,86.5,83.5,84.4375,85.75,929800.0,67.55181884765625,GS
2000-02-08,89.625,85.75,85.75,89.4375,1024800.0,70.45674896240234,GS
2000-02-09,89.4375,86.5625,89.4375,86.75,397100.0,68.33956909179689,GS
2000-02-10,87.3125,85.5,86.75,86.625,503200.0,68.2410888671875,GS
2000-02-11,88.75,85.0,86.4375,85.125,856900.0,67.0594482421875,GS
2000-02-14,86.875,84.625,85.125,86.5,627800.0,68.14261627197266,GS
2000-02-15,86.625,85.125,86.25,86.5,542400.0,68.14261627197266,GS
2000-02-16,87.3125,82.875,86.75,82.9375,720300.0,65.33616638183594,GS
2000-02-17,84.75,81.125,84.75,82.125,895500.0,64.69612884521484,GS
2000-02-18,84.5,80.75,84.5,80.8125,925500.0,63.66216278076172,GS
2000-02-22,82.375,80.6875,81.25,81.5625,720100.0,64.25298309326172,GS
2000-02-23,87.0,81.0625,81.3125,85.75,702900.0,67.55181884765625,GS
2000-02-24,89.9375,85.5,85.8125,89.625,1199800.0,70.60442352294922,GS
2000-02-25,94.0,88.25,89.4375,89.25,1333000.0,70.30898284912111,GS
2000-02-28,89.25,87.0,89.25,88.0,518000.0,69.32427215576172,GS
2000-02-29,92.5,88.0,88.75,92.5,1381200.0,72.8692855834961,GS
2000-03-01,96.75,93.1875,93.25,94.75,1488900.0,74.64179992675781,GS
2000-03-02,97.875,94.125,95.25,96.25,1819200.0,75.82344055175781,GS
