Date,High,Low,Open,Close,Volume,Adj Close,Ticker
2006-01-03,41.95000076293945,40.0099983215332,40.43000030517578,41.43000030517578,563200.0,34.01961135864258,EQIX
2006-01-04,43.040000915527344,41.25,41.290000915527344,42.45000076293945,360600.0,34.857166290283196,EQIX
2006-01-05,43.45000076293945,42.13999938964844,42.66999816894531,43.25,288400.0,35.514068603515625,EQIX
2006-01-06,43.66999816894531,43.0099983215332,43.209999084472656,43.4900016784668,264600.0,35.71113967895508,EQIX
2006-01-09,44.650001525878906,43.11000061035156,43.11000061035156,44.11000061035156,577700.0,36.220252990722656,EQIX
2006-01-10,44.11000061035156,43.38000106811523,44.0,43.91999816894531,361700.0,36.06422424316406,EQIX
2006-01-11,45.11999893188477,43.79999923706055,43.79999923706055,44.91999816894531,513400.0,36.88535690307617,EQIX
2006-01-12,45.52999877929688,44.790000915527344,44.790000915527344,45.33000183105469,281700.0,37.222023010253906,EQIX
2006-01-13,46.43000030517578,45.1500015258789,45.1500015258789,45.9900016784668,438500.0,37.76397705078125,EQIX
2006-01-17,46.4900016784668,45.47999954223633,45.47999954223633,46.36999893188477,243300.0,38.07601165771485,EQIX
2006-01-18,46.90999984741211,45.4000015258789,45.95000076293945,46.56999969482422,352500.0,38.240230560302734,EQIX
2006-01-19,47.52000045776367,46.06999969482422,46.54999923706055,47.34000015258789,376400.0,38.87250900268555,EQIX
2006-01-20,47.29999923706055,45.88000106811523,47.29999923706055,46.13999938964844,349100.0,37.887149810791016,EQIX
2006-01-23,46.43999862670898,45.9900016784668,46.43999862670898,46.20000076293945,183900.0,37.936424255371094,EQIX
2006-01-24,46.68999862670898,45.97000122070313,46.0,46.56999969482422,218700.0,38.240230560302734,EQIX
2006-01-25,47.25,46.209999084472656,46.68999862670898,46.849998474121094,204700.0,38.47014617919922,EQIX
2006-01-26,46.79999923706055,46.1500015258789,46.72999954223633,46.61000061035156,476300.0,38.2730827331543,EQIX
2006-01-27,47.79999923706055,46.45000076293945,46.45000076293945,47.4000015258789,324900.0,38.92177200317383,EQIX
2006-01-30,47.47999954223633,46.63999938964844,47.47999954223633,47.11999893188477,299300.0,38.69186782836914,EQIX
2006-01-31,47.25,46.65999984741211,46.88000106811523,46.93000030517578,186300.0,38.53584671020508,EQIX
2006-02-01,47.1500015258789,46.56999969482422,46.56999969482422,47.04999923706055,243200.0,38.63438415527344,EQIX
2006-02-02,47.040000915527344,46.43000030517578,46.83000183105469,46.61999893188477,284100.0,38.281288146972656,EQIX
2006-02-03,47.0099983215332,46.27000045776367,46.58000183105469,46.4900016784668,258000.0,38.17454528808594,EQIX
2006-02-06,46.66999816894531,45.88000106811523,46.22999954223633,46.47999954223633,176000.0,38.16632461547852,EQIX
2006-02-07,46.86999893188477,46.09000015258789,46.15999984741211,46.68999862670898,197600.0,38.338775634765625,EQIX
2006-02-08,48.27999877929688,46.58000183105469,46.58000183105469,48.0,467600.0,39.41445541381836,EQIX
2006-02-09,47.27000045776367,44.58000183105469,46.22999954223633,47.25,839600.0,38.79860305786133,EQIX
2006-02-10,47.72000122070313,46.47999954223633,47.0,47.5,290100.0,39.00388717651367,EQIX
2006-02-13,47.22000122070313,44.83000183105469,47.13999938964844,44.97000122070313,566000.0,36.926414489746094,EQIX
2006-02-14,45.34000015258789,44.43000030517578,44.77999877929688,44.95000076293945,399400.0,36.90999984741211,EQIX
2006-02-15,45.08000183105469,44.43000030517578,45.06000137329102,45.08000183105469,296700.0,37.016746520996094,EQIX
2006-02-16,47.06999969482422,45.13999938964844,45.13999938964844,47.04999923706055,411400.0,38.63438415527344,EQIX
2006-02-17,47.18999862670898,46.54999923706055,46.959999084472656,46.9000015258789,191900.0,38.511207580566406,EQIX
2006-02-21,46.97999954223633,46.09000015258789,46.84000015258789,46.11999893188477,127100.0,37.87071990966797,EQIX
2006-02-22,47.75,46.06000137329102,46.06000137329102,47.27000045776367,193100.0,38.81502914428711,EQIX
2006-02-23,49.5,46.63999938964844,46.77999877929688,48.04999923706055,574600.0,39.45550155639648,EQIX
2006-02-24,51.20000076293945,47.77000045776367,48.16999816894531,50.52000045776367,808600.0,41.48372268676758,EQIX
2006-02-27,52.20000076293945,50.2599983215332,50.38999938964844,52.15999984741211,601000.0,42.83037567138672,EQIX
2006-02-28,52.63000106811523,51.75,51.849998474121094,52.43999862670898,952000.0,43.060302734375,EQIX
2006-03-01,52.9000015258789,51.63999938964844,52.27999877929688,52.849998474121094,634200.0,43.39695739746094,EQIX
2006-03-02,53.20000076293945,51.709999084472656,52.95000076293945,52.5099983215332,405800.0,43.11777877807617,EQIX
2006-03-03,52.27999877929688,51.7400016784668,52.209999084472656,51.81000137329102,445100.0,42.54298400878906,EQIX
2006-03-06,52.25,51.2599983215332,51.81000137329102,51.86000061035156,303400.0,42.58403396606445,EQIX
2006-03-07,51.91999816894531,50.1500015258789,51.72000122070313,50.79999923706055,317400.0,41.71363067626953,EQIX
2006-03-08,50.93000030517578,50.15999984741211,50.4900016784668,50.709999084472656,427500.0,41.63974380493164,EQIX
2006-03-09,51.790000915527344,50.7400016784668,50.7400016784668,51.65999984741211,324700.0,42.41980743408203,EQIX
2006-03-10,53.540000915527344,51.4000015258789,51.4000015258789,53.540000915527344,257500.0,43.96354293823242,EQIX
